Event Date,Key,Product,Product Family,Year,Month,Order to Batch Creation,Batch Creation to Packaging,Packaging to QA Release,Order Creation to QA Release
27-Jul-16,10095632H0583H36,MIRCERA 100MCG/.3ML 1 ASRG IT-PU,MIRCERA ,2016,7,33,11,3,47
27-Jul-16,10095625H0583H30,MIRCERA 100MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2016,7,14,7,1,22
27-Jul-16,10095627H0583H27,MIRCERA 100MCG/.3ML 1 ASRG ELL,MIRCERA ,2016,7,12,9,1,22
27-Jul-16,10095631H0583H29,MIRCERA 100MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2016,7,13,9,1,23
27-Jul-16,10095658H0552H11,MIRCERA 200MCG/.3ML 1 ASRG FR,MIRCERA ,2016,7,0,13,0,-8
27-Jul-16,10095633H0583H23,MIRCERA 100MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA ,2016,7,9,13,1,23
27-Jul-16,10095628H0583H24,MIRCERA 100MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2016,7,9,11,1,21
27-Jul-16,10095650H0554H27,MIRCERA 150MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2016,7,13,8,1,22
27-Jul-16,10095595H0592H17,MIRCERA 75MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2016,7,34,10,3,47
27-Jul-16,10095593H0536H33,MIRCERA 50MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA ,2016,7,20,20,0,40
27-Jul-16,10095598H0592H16,MIRCERA 75MCG/.3ML 1 ASRG ELL,MIRCERA ,2016,7,34,10,3,47
27-Jul-16,10095623H0592H18,MIRCERA 75MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA ,2016,7,34,13,1,48
27-Jul-16,10095599H0592H15,MIRCERA 75MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2016,7,34,10,3,47
27-Jul-16,10095592H0538H25,MIRCERA 50MCG/.3ML 1 ASRG IT-PU,MIRCERA ,2016,7,92,13,1,106
27-Jul-16,10095591H0536H34,MIRCERA 50MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2016,7,29,8,0,37
27-Jul-16,10095591H0536H34,MIRCERA 50MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2016,7,29,8,0,37
27-Jul-16,10095596H0592H04,MIRCERA 75MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2016,7,26,17,1,44
27-Jul-16,10095589H0536H28,MIRCERA 50MCG/.3ML 1 ASRG FR,MIRCERA ,2016,7,12,8,2,22
27-Jul-16,10142035H0583H37,MIRCERA 100MCG/0.3ML 1ASRG UY-BO-PY,MIRCERA ,2016,7,33,15,0,48
27-Jul-16,10142034H0583H28,MIRCERA 100MCG/0.3ML 1ASRG PRISA,MIRCERA ,2016,7,12,11,4,27
27-Jul-16,10142033H0583H35,MIRCERA 100MCG/0.3ML 1ASRG EC,MIRCERA ,2016,7,33,10,1,44
27-Jul-16,10144943H0549H23,MIRCERA 250MCG/.3ML 1 ASRG HR,MIRCERA ,2016,7,15,8,0,23
27-Jul-16,10142038H0554H28,MIRCERA 150MCG/0.3ML 1ASRG CO,MIRCERA ,2016,7,13,8,1,22
27-Jul-16,10142051H0592H12,MIRCERA 75MCG/0.3ML 1ASRG PRISA,MIRCERA ,2016,7,28,13,0,41
27-Jul-16,10110668H0592H24,MIRCERA 75MCG/.3ML 1 ASRG IN,MIRCERA ,2016,7,51,21,3,75
27-Jul-16,10161794H0537H02,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,MIRCERA ,2016,7,6,9,1,16
27-Jul-16,10142038H0555H01,MIRCERA 150MCG/0.3ML 1ASRG CO,MIRCERA ,2016,7,33,16,1,50
27-Jul-16,10144946H0592H07,MIRCERA 75MCG/0.3ML 1ASRG HR,MIRCERA ,2016,7,26,17,1,44
27-Jul-16,10121903H0536H32,MIRCERA 50MCG/0.3ML 1ASRG ZA,MIRCERA ,2016,7,20,16,0,36
27-Jul-16,10144945H0536H27,MIRCERA 50MCG/0.3ML 1ASRG HR,MIRCERA ,2016,7,12,9,2,23
27-Jul-16,10121906H0554H32,MIRCERA 150MCG/.3ML 1 ASRG ZA,MIRCERA ,2016,7,15,8,4,27
27-Jul-16,10142032H0583H38,MIRCERA 100MCG/0.3ML 1ASRG CO,MIRCERA ,2016,7,33,15,0,48
27-Jul-16,10121905H0583H25,MIRCERA 100MCG/.3ML 1 ASRG ZA,MIRCERA ,2016,7,12,11,0,23
27-Jul-16,10120495H0592H13,MIRCERA 75MCG/0.3ML 1ASRG BA,MIRCERA ,2016,7,29,11,0,40
27-Jul-16,10140205H0552H25,MIRCERA 30MCG/0.3ML 1ASRG ZA,MIRCERA ,2016,7,33,22,0,55
27-Jul-16,10130022H0592H22,MIRCERA 75MCG/0.3ML 1ASRG KR,MIRCERA ,2016,7,48,10,0,58
27-Jul-16,10130025H0554H33,MIRCERA 150MCG/0.3ML 1ASRG KR,MIRCERA ,2016,7,29,19,0,48
27-Jul-16,10130026H0552H12,MIRCERA 200MCG/0.3ML 1ASRG KR,MIRCERA ,2016,7,15,18,1,34
27-Jul-16,10112506H0552H13,MIRCERA 200MCG/.3ML 1 ASRG SE-FI,MIRCERA ,2016,7,15,14,1,30
27-Jul-16,10125527H0536H25,MIRCERA 50MCG/0.3ML 1ASRG UA,MIRCERA ,2016,7,8,12,1,21
27-Jul-16,10112463H0552H26,MIRCERA 30MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2016,7,33,9,1,43
27-Jul-16,10112464H0536H35,MIRCERA 50MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2016,7,33,9,1,43
27-Jul-16,10112465H0592H19,MIRCERA 75MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2016,7,34,15,1,50
27-Jul-16,10110669H0583H26,MIRCERA 100MCG/.3ML 1 ASRG IN,MIRCERA ,2016,7,12,9,1,22
27-Jul-16,10120494H0536H29,MIRCERA 50MCG/0.3ML 1ASRG BA,MIRCERA ,2016,7,14,6,1,21
27-Jul-16,10112467H0549H20,MIRCERA 120MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2016,7,13,8,1,22
27-Jul-16,10112468H0554H29,MIRCERA 150MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2016,7,13,8,1,22
27-Jul-16,10110667H0536H24,MIRCERA 50MCG/.3ML 1 ASRG IN,MIRCERA ,2016,7,8,15,0,23
27-Jul-16,10108989H6265H05,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2016,7,23,14,3,40
27-Jul-16,10167342B2001H05,NEORECOR 4000IU/0.3ML 6ASRG ELL,NEORECOR ,2016,7,23,19,1,43
27-Jul-16,10167335B2000H10,NEORECOR 5000IU/0.3ML 6ASRG RO-BG-PL,NEORECOR ,2016,7,35,15,1,51
27-Jul-16,10167336B2000H12,NEORECOR 5000IU/0.3ML 6ASRG SC,NEORECOR ,2016,7,44,21,4,69
27-Jul-16,10167335B2000H07,NEORECOR 5000IU/0.3ML 6ASRG RO-BG-PL,NEORECOR ,2016,7,7,13,1,21
27-Jul-16,10167336B2000H08,NEORECOR 5000IU/0.3ML 6ASRG SC,NEORECOR ,2016,7,14,22,1,37
27-Jul-16,10167339B2001H09,NEORECOR 4000IU/0.3ML 1ASRG IT-PU,NEORECOR ,2016,7,43,22,4,69
27-Jul-16,10167331B2000H04,NEORECOR 5000IU/0.3ML 6ASRG ES-PT,NEORECOR ,2016,7,0,13,1,6
27-Jul-16,10167344B2001H07,NEORECOR 4000IU/0.3ML 6ASRG FR,NEORECOR ,2016,7,23,18,1,42
27-Jul-16,10167335B2000H07,NEORECOR 5000IU/0.3ML 6ASRG RO-BG-PL,NEORECOR ,2016,7,7,13,1,21
27-Jul-16,10167338B2001H02,NEORECOR 4000IU/0.3ML 1ASRG FR-CLIN,NEORECOR ,2016,7,7,21,1,29
27-Jul-16,10108987H0634H02,NEORECOR 30000IU/.6ML 4 ASRG SC,NEORECOR ,2016,7,15,13,1,29
27-Jul-16,10167311B2001H05,NEORECOR 3000IU/0.3ML 6ASRG ES-PT,NEORECOR ,2016,7,34,15,1,50
27-Jul-16,10167370B2001H07,NEORECOR 3000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2016,7,42,20,1,63
27-Jul-16,10167359B2001H06,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2016,7,0,20,1,15
27-Jul-16,10167313B2000H08,NEORECOR 3000IU/0.3ML 6ASRG FR,NEORECOR ,2016,7,7,12,1,20
27-Jul-16,10167311B2000H09,NEORECOR 3000IU/0.3ML 6ASRG ES-PT,NEORECOR ,2016,7,7,14,1,22
27-Jul-16,10167311B2001H02,NEORECOR 3000IU/0.3ML 6ASRG ES-PT,NEORECOR ,2016,7,7,14,1,22
27-Jul-16,10167317B2000H07,NEORECOR 3000IU/0.3ML 6ASRG SC,NEORECOR ,2016,7,0,22,1,7
27-Jul-16,10111638H1098H02,BONDRONA 6MG/6ML 1VIAL FE,BONDRONA ,2016,7,50,22,4,76
27-Jul-16,10075590H1098H03,BONDRONA 6MG/6ML 1VIAL EFA-F,BONDRONA ,2016,7,50,12,1,63
27-Jul-16,10061978H1098H01,BONDRONA 6MG/6ML 1VIAL CZ,BONDRONA ,2016,7,50,12,1,63
27-Jul-16,10067617H0704H09,RECORMON 50000IU 1VILY FE,RECORMON ,2016,7,2,10,1,13
27-Jul-16,10067617H0706H04,RECORMON 50000IU 1VILY FE,RECORMON ,2016,7,6,22,1,29
27-Jul-16,10067617H0707H01,RECORMON 50000IU 1VILY FE,RECORMON ,2016,7,12,17,1,30
27-Jul-16,10108935H0707H03,NEORECOR 50000IU 1VILY IT-PU,NEORECOR ,2016,7,14,22,1,37
27-Jul-16,10067621H0707H02,RECORMON 50000IU 1 VILY MX,RECORMON ,2016,7,12,22,1,35
27-Jul-16,10067621H0707H05,RECORMON 50000IU 1 VILY MX,RECORMON ,2016,7,14,21,1,36
27-Jul-16,10067621H0707H04,RECORMON 50000IU 1 VILY MX,RECORMON ,2016,7,14,35,2,51
27-Jul-16,10147695H0552H19,MIRCERA 30MCG/.3ML 3 ASRG DE,MIRCERA ,2016,7,16,13,1,30
27-Jul-16,10098949H0552H16,MIRCERA 200MCG/.3ML 1 ASRG DE,MIRCERA ,2016,7,27,14,0,41
27-Jul-16,10159704H6266H01,RECORMON 4000IU/0.3ML 6ASRG FE-REG,RECORMON ,2016,7,23,20,1,44
27-Jul-16,10110686H0659H01,RECORMON 5000IU/.3ML 6 ASRG FE,RECORMON ,2016,7,37,20,4,61
27-Jul-16,10110603H0617H10,RECORMON 6000IU/.3ML 6 ASRG FE,RECORMON ,2016,7,19,29,1,49
27-Jul-16,10088000H6279H10,BONVIVA 3MG/3ML 1ASRG TR,BONVIVA ,2016,7,62,24,-10,76
27-Jul-16,10167330B2000H11,NEORECOR 5000IU/0.3ML 6ASRG ELL,NEORECOR ,2016,7,44,25,1,70
27-Jul-16,10156148H6276H11,BONIVA 3MG/3ML 1ASRG ZA,BONIVA ,2016,7,13,9,1,23
27-Jul-16,10168748B3009H20,ROACTEM 80MG/4ML 1VIAL IV DK-NO-IS,ROACTEM ,2016,7,37,19,1,57
27-Jul-16,10168747B3009H19,ROACTEM 80MG/4ML 1VIAL IV DE-CHU,ROACTEM ,2016,7,37,19,1,57
27-Jul-16,10168698B2057H10,ROACTEM 200MG/10ML 1VIAL IV ES,ROACTEM ,2016,7,35,16,4,55
27-Jul-16,10168753B3009H21,ROACTEM 80MG/4ML 1VIAL IV FR-CLINCHU,ROACTEM ,2016,7,37,14,3,54
27-Jul-16,10168748B3009H20,ROACTEM 80MG/4ML 1VIAL IV DK-NO-IS,ROACTEM ,2016,7,37,19,1,57
27-Jul-16,10168700B2057H12,ROACTEM 200MG/10ML 1VIAL IV FR-CLINCHU,ROACTEM ,2016,7,35,19,1,55
27-Jul-16,10168720B3012H14,ROACTEM 400MG/20ML 1VIAL IV AT,ROACTEM ,2016,7,35,20,1,56
27-Jul-16,10168703B2057H13,ROACTEM 200MG/10ML 1VIAL IV IE,ROACTEM ,2016,7,37,18,1,56
27-Jul-16,10168701B2057H11,ROACTEM 200MG/10ML 1VIAL IV GB-CHU,ROACTEM ,2016,7,35,16,4,55
27-Jul-16,10169938B3009H18,ROACTEM 80MG/4ML 1VIAL IV HU,ROACTEM ,2016,7,37,20,4,61
27-Jul-16,10108949H0846H04,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2016,7,0,24,1,2
27-Jul-16,10167583H6322H02,RECORMON 2000IU/.3ML 6 ASRG TW,RECORMON ,2016,7,35,15,6,56
27-Jul-16,10167583H6323H02,RECORMON 2000IU/.3ML 6 ASRG TW,RECORMON ,2016,7,35,20,1,56
27-Jul-16,10149881H0848H06,RECORMON 2000IU/0.3ML 6ASRG EFAPIL,RECORMON ,2016,7,21,8,1,30
27-Jul-16,10149881H0850H01,RECORMON 2000IU/0.3ML 6ASRG EFAPIL,RECORMON ,2016,7,35,15,4,54
27-Jul-16,10133182H6322H01,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2016,7,27,8,1,36
27-Jul-16,10110637H0850H04,RECORMON 2000IU/.3ML 6 ASRG FE,RECORMON ,2016,7,37,20,4,61
27-Jul-16,10110637H0851H01,RECORMON 2000IU/.3ML 6 ASRG FE,RECORMON ,2016,7,37,25,0,62
27-Jul-16,10110640H0848H07,RECORMON 2000IU/.3ML 6 ASRG EFA,RECORMON ,2016,7,23,14,3,40
27-Jul-16,10110655H0848H11,RECORMON 2000IU/0.3ML 6ASRG VN,RECORMON ,2016,7,27,22,1,50
27-Jul-16,10110655H0849H04,RECORMON 2000IU/0.3ML 6ASRG VN,RECORMON ,2016,7,27,21,1,49
27-Jul-16,10110644H0849H03,RECORMON 2000IU/.3ML 6 ASRG CIS,RECORMON ,2016,7,27,21,1,49
27-Jul-16,10132790H0848H08,RECORMON 2000IU/0.3ML 6ASRG FA,RECORMON ,2016,7,23,17,1,41
27-Jul-16,10110636H0633H29,RECORMON 30000IU/.6ML 4 ASRG FE,RECORMON ,2016,7,15,8,3,26
27-Jul-16,10133182H6321H02,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2016,7,27,16,1,44
27-Jul-16,10133182H6322H01,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2016,7,27,8,1,36
27-Jul-16,10110656H0851H02,RECORMON 2000IU/0.3ML 1ASRG CL,RECORMON ,2016,7,44,18,1,63
27-Jul-16,10110629H0850H03,RECORMON 2000IU/.3ML 6 ASRG CH,RECORMON ,2016,7,37,13,4,54
27-Jul-16,10110627H0850H02,RECORMON 2000IU/.3ML 6 ASRG ZA,RECORMON ,2016,7,37,14,3,54
27-Jul-16,10142052H0848H05,RECORMON 2000IU/0.3ML 6ASRG CO,RECORMON ,2016,7,15,12,1,28
27-Jul-16,10142053H0848H12,RECORMON 2000IU/0.3ML 6ASRG EC,RECORMON ,2016,7,29,7,1,37
27-Jul-16,10142052H0848H05,RECORMON 2000IU/0.3ML 6ASRG CO,RECORMON ,2016,7,15,12,1,28
27-Jul-16,10108944H6211H21,NEORECOR 10000IU/.6ML 6 ASRG GB-IE-GRCY,NEORECOR ,2016,7,44,20,1,65
27-Jul-16,10108940H6211H13,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,NEORECOR ,2016,7,19,23,1,43
27-Jul-16,10167310B2001H03,NEORECOR 3000IU/0.3ML 6ASRG DEATBENL,NEORECOR ,2016,7,16,18,1,35
27-Jul-16,10083426H6279H02,BONVIVA 3MG/3ML 1ASRG EFA,BONVIVA ,2016,7,15,19,0,34
27-Jul-16,10142057H0634H08,RECORMON 30000IU/0.6ML 1ASRG EC,RECORMON ,2016,7,42,20,1,63
27-Jul-16,10167583H6323H01,RECORMON 2000IU/.3ML 6 ASRG TW,RECORMON ,2016,7,7,15,1,23
27-Jul-16,10159236H4735H01,HERCEPTI 150MG 1VILY IV ES,HERCEPTI ,2016,7,49,22,0,71
27-Jul-16,10159236H4741H01,HERCEPTI 150MG 1VILY IV ES,HERCEPTI ,2016,7,58,13,0,71
28-Jul-16,10159046B8012H07,AVASTIN 100MG/4ML 1VIAL IT-CLIN,AVASTIN ,2016,7,0,15,1,6
28-Jul-16,10167334B2000H13,NEORECOR 5000IU/0.3ML 6ASRG NO,NEORECOR ,2016,7,43,33,1,77
28-Jul-16,10169322H0658H02,RECORMON 5000IU/.3ML 6 ASRG PK,RECORMON ,2016,7,36,10,1,47
28-Jul-16,10167317B2001H04,NEORECOR 3000IU/0.3ML 6ASRG SC,NEORECOR ,2016,7,33,15,1,49
28-Jul-16,10167348B2001H01,NEORECOR 4000IU/0.3ML 6ASRG SC,NEORECOR ,2016,7,0,15,0,8
28-Jul-16,10142054H0848H10,RECORMON 2000IU/0.3ML 6ASRG PRISA,RECORMON ,2016,7,26,17,3,46
28-Jul-16,10145649H6269H11,BONVIVA 3MG/3ML 1ASRG PRISA,BONVIVA ,2016,7,6,23,3,32
29-Jul-16,10098945H0554H34,MIRCERA 150MCG/.3ML 1 ASRG DE,MIRCERA ,2016,7,27,12,0,39
29-Jul-16,10098952H0552H18,MIRCERA 30MCG/0.3ML 1ASRG DE,MIRCERA ,2016,7,14,20,0,34
29-Jul-16,10167306B2003H03,NEORECOR 2000IU/0.3ML 6ASRG SC,NEORECOR ,2016,7,12,20,1,33
29-Jul-16,10159208N3004H05,HERCEPTI 150MG 1VILY IV SE-FI,HERCEPTI ,2016,7,31,10,1,42
29-Jul-16,10145651H6279H14,BONVIVA 3MG/3ML 1ASRG TW-TAK,BONVIVA ,2016,7,67,13,1,81
2-Aug-16,10167306B2003H03,NEORECOR 2000IU/0.3ML 6ASRG SC,NEORECOR ,2016,8,8,20,1,29
2-Aug-16,10109001H0582H01,NEORECOR 500IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2016,8,13,31,1,45
2-Aug-16,10167296B2005H02,NEORECOR 2000IU/0.3ML 6ASRG DEATBENL,NEORECOR ,2016,8,28,16,1,45
2-Aug-16,10167296B2005H02,NEORECOR 2000IU/0.3ML 6ASRG DEATBENL,NEORECOR ,2016,8,28,16,1,45
2-Aug-16,10167310B2001H03,NEORECOR 3000IU/0.3ML 6ASRG DEATBENL,NEORECOR ,2016,8,10,18,1,29
2-Aug-16,10167317B2000H07,NEORECOR 3000IU/0.3ML 6ASRG SC,NEORECOR ,2016,8,0,22,1,1
2-Aug-16,10109001H0580H02,NEORECOR 500IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2016,8,6,18,0,24
2-Aug-16,10167348B2001H01,NEORECOR 4000IU/0.3ML 6ASRG SC,NEORECOR ,2016,8,0,15,0,3
2-Aug-16,10167329B2000H06,NEORECOR 5000IU/0.3ML 6ASRG DEATBENL,NEORECOR ,2016,8,0,14,1,14
2-Aug-16,10167319B2000H06,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2016,8,38,13,4,55
2-Aug-16,10167327B2000H07,NEORECOR 6000IU/0.3ML 6ASRG SC,NEORECOR ,2016,8,38,33,1,72
2-Aug-16,10167329B2000H06,NEORECOR 5000IU/0.3ML 6ASRG DEATBENL,NEORECOR ,2016,8,0,14,1,14
3-Aug-16,10110640H0849H02,RECORMON 2000IU/.3ML 6 ASRG EFA,RECORMON ,2016,8,0,14,1,8
3-Aug-16,10167310B2001H08,NEORECOR 3000IU/0.3ML 6ASRG DEATBENL,NEORECOR ,2016,8,40,22,1,63
3-Aug-16,10167318B2000H02,NEORECOR 6000IU/0.3ML 6ASRG CZSKHUSI,NEORECOR ,2016,8,0,11,1,0
3-Aug-16,10167318B2000H02,NEORECOR 6000IU/0.3ML 6ASRG CZSKHUSI,NEORECOR ,2016,8,0,11,1,0
3-Aug-16,10167318B2000H02,NEORECOR 6000IU/0.3ML 6ASRG CZSKHUSI,NEORECOR ,2016,8,0,11,1,0
4-Aug-16,10168248H6279H08,BONVIVA 3MG/3ML 1ASRG BY,BONVIVA ,2016,8,50,14,4,68
4-Aug-16,10167321B2000H01,NEORECOR 6000IU/0.3ML 6ASRG ES-PT,NEORECOR ,2016,8,0,11,1,-1
4-Aug-16,10167321B2000H01,NEORECOR 6000IU/0.3ML 6ASRG ES-PT,NEORECOR ,2016,8,0,11,1,-1
4-Aug-16,10167321B2000H05,NEORECOR 6000IU/0.3ML 6ASRG ES-PT,NEORECOR ,2016,8,8,12,1,21
4-Aug-16,10167306B2003H03,NEORECOR 2000IU/0.3ML 6ASRG SC,NEORECOR ,2016,8,6,20,1,27
5-Aug-16,10161795H0587H01,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA ,2016,8,0,15,1,6
5-Aug-16,10161795H0587H02,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA ,2016,8,0,14,0,7
5-Aug-16,10161795H0587H03,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA ,2016,8,7,19,0,26
5-Aug-16,10161795H0588H01,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA ,2016,8,10,16,0,26
5-Aug-16,10166288H0583H33,MIRCERA 100MCG/0.3ML 1ASRG PK,MIRCERA ,2016,8,24,3,0,27
5-Aug-16,10170224H0021H21,MIRCERA 360MCG/0.6ML 1ASRG KR,MIRCERA ,2016,8,12,6,1,19
10-Aug-16,10161796H0582H04,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,MIRCERA ,2016,8,15,22,3,40
10-Aug-16,10170223H0550H04,MIRCERA 250MCG/0.3ML 1ASRG KR,MIRCERA ,2016,8,27,3,0,30
10-Aug-16,10107679H0848H03,RECORMON 2000IU/0.3ML 6ASRG KZ,RECORMON ,2016,8,1,13,1,15
12-Aug-16,10067621H0706H03,RECORMON 50000IU 1 VILY MX,RECORMON ,2016,8,0,21,1,4
15-Aug-16,10173695H0538H03,MIRCERA 50MCG/0.3ML 1ASRG AU,MIRCERA ,2016,8,17,6,2,25
15-Aug-16,10109013H6220H15,NEORECOR 5000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2016,8,0,6,1,4
25-Aug-16,10168248H6279H15,BONVIVA 3MG/3ML 1ASRG BY,BONVIVA ,2016,8,41,21,5,67
26-Aug-16,10107679H0852H10,RECORMON 2000IU/0.3ML 6ASRG KZ,RECORMON ,2016,8,69,11,1,81
29-Aug-16,10159518B7229H14,AVASTIN 400MG/16ML 1VIAL DK-NO-IS,AVASTIN ,2016,8,0,17,4,21
29-Aug-16,10159517B7230H01,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN ,2016,8,30,13,1,44
29-Aug-16,10159521B7231H01,AVASTIN 400MG/16ML 1VIAL FR-CLIN,AVASTIN ,2016,8,38,32,1,71
29-Aug-16,10159521B7231H01,AVASTIN 400MG/16ML 1VIAL FR-CLIN,AVASTIN ,2016,8,38,32,1,71
29-Aug-16,10159533B7230H07,AVASTIN 400MG/16ML 1VIAL PL,AVASTIN ,2016,8,39,14,3,56
29-Aug-16,10159525B7230H05,AVASTIN 400MG/16ML 1VIAL IT-CLIN,AVASTIN ,2016,8,37,9,3,49
29-Aug-16,10159525B7230H05,AVASTIN 400MG/16ML 1VIAL IT-CLIN,AVASTIN ,2016,8,37,9,3,49
29-Aug-16,10159050B8504H06,AVASTIN 100MG/4ML 1VIAL RO,AVASTIN ,2016,8,30,13,1,44
29-Aug-16,10159045B8504H05,AVASTIN 100MG/4ML 1VIAL HU,AVASTIN ,2016,8,30,14,1,45
29-Aug-16,10159047B8504H08,AVASTIN 100MG/4ML 1VIAL NL,AVASTIN ,2016,8,30,14,1,45
29-Aug-16,10159513B7230H04,AVASTIN 400MG/16ML 1VIAL AT,AVASTIN ,2016,8,36,10,3,49
29-Aug-16,10159514B7229H16,AVASTIN 400MG/16ML 1VIAL BE,AVASTIN ,2016,8,32,19,1,52
29-Aug-16,10159514B7231H03,AVASTIN 400MG/16ML 1VIAL BE,AVASTIN ,2016,8,38,15,3,56
29-Aug-16,10159520B7230H06,AVASTIN 400MG/16ML 1VIAL ES,AVASTIN ,2016,8,38,8,3,49
29-Aug-16,10159520B7231H04,AVASTIN 400MG/16ML 1VIAL ES,AVASTIN ,2016,8,38,15,3,56
29-Aug-16,10159033B8504H07,AVASTIN 100MG/4ML 1VIAL DK-NO-IS,AVASTIN ,2016,8,30,13,1,44
29-Aug-16,10159538B7231H08,AVASTIN 400MG/16ML 1VIAL SK,AVASTIN ,2016,8,72,13,0,85
29-Aug-16,10159535B7230H03,AVASTIN 400MG/16ML 1VIAL RO,AVASTIN ,2016,8,30,20,1,51
29-Aug-16,10159026B8504H18,AVASTIN 100MG/4ML 1VIAL AT,AVASTIN ,2016,8,67,32,1,100
29-Aug-16,10159534B7226H05,AVASTIN 400MG/16ML 1VIAL PT,AVASTIN ,2016,8,38,15,3,56
29-Aug-16,10159534B7231H02,AVASTIN 400MG/16ML 1VIAL PT,AVASTIN ,2016,8,38,14,0,52
29-Aug-16,10168720B3012H25,ROACTEM 400MG/20ML 1VIAL IV AT,ROACTEM ,2016,8,22,14,1,37
29-Aug-16,10159051B8504H09,AVASTIN 100MG/4ML 1VIAL SE-FI,AVASTIN ,2016,8,31,14,0,45
29-Aug-16,10168724B3012H17,ROACTEM 400MG/20ML 1VIAL IV DE-CHU,ROACTEM ,2016,8,14,11,3,28
29-Aug-16,10159523B7231H06,AVASTIN 400MG/16ML 1VIAL GR-CY,AVASTIN ,2016,8,38,18,0,56
29-Aug-16,10168725B3012H21,ROACTEM 400MG/20ML 1VIAL IV DK-NO-IS,ROACTEM ,2016,8,14,15,1,30
29-Aug-16,10168731B3012H20,ROACTEM 400MG/20ML 1VIAL IV FR-CLINCHU,ROACTEM ,2016,8,14,9,5,28
29-Aug-16,10159034B7214H04,AVASTIN 100MG/4ML 1VIAL ELL,AVASTIN ,2016,8,60,14,3,77
29-Aug-16,10159034B7214H05,AVASTIN 100MG/4ML 1VIAL ELL,AVASTIN ,2016,8,60,14,3,77
29-Aug-16,10168733B3012H24,ROACTEM 400MG/20ML 1VIAL IV GB-CHU,ROACTEM ,2016,8,22,14,1,37
29-Aug-16,10168734B3012H18,ROACTEM 400MG/20ML 1VIAL IV GR,ROACTEM ,2016,8,14,11,3,28
29-Aug-16,10159524B7233H03,AVASTIN 400MG/16ML 1VIAL HU,AVASTIN ,2016,8,78,10,0,88
29-Aug-16,10168738B3012H27,ROACTEM 400MG/20ML 1VIAL IV NL,ROACTEM ,2016,8,22,14,1,37
29-Aug-16,10158999B8504H11,AVASTIN 100MG/4ML 1VIAL SK,AVASTIN ,2016,8,60,55,0,115
29-Aug-16,10168742B3012H22,ROACTEM 400MG/20ML 1VIAL IV RO,ROACTEM ,2016,8,14,15,1,30
29-Aug-16,10168743B3012H19,ROACTEM 400MG/20ML 1VIAL IV SE,ROACTEM ,2016,8,14,11,3,28
29-Aug-16,10159040B8504H10,AVASTIN 100MG/4ML 1VIAL GB-IE,AVASTIN ,2016,8,32,13,0,45
29-Aug-16,10159040B8504H10,AVASTIN 100MG/4ML 1VIAL GB-IE,AVASTIN ,2016,8,32,13,0,45
29-Aug-16,10168695B2057H19,ROACTEM 200MG/10ML 1VIAL IV DK-NO-IS,ROACTEM ,2016,8,32,24,1,57
29-Aug-16,10168698B2057H16,ROACTEM 200MG/10ML 1VIAL IV ES,ROACTEM ,2016,8,11,18,1,30
29-Aug-16,10159536B7230H02,AVASTIN 400MG/16ML 1VIAL SE-FI,AVASTIN ,2016,8,30,15,0,45
29-Aug-16,10168700B3008H02,ROACTEM 200MG/10ML 1VIAL IV FR-CLINCHU,ROACTEM ,2016,8,38,19,1,58
